created_at,text,sentiment,processed_text
2025-08-27 11:55:31+00:00,Kalo kelen baca yang diklaim sebagai prestasi itu MBG. Prestasi macam apa bjir ngasi makan doang? Secara kalori &amp; gizi juga ga memenuhi. Banyak yg keracunan gaada mitigasi. Program bodoh simpel ga pake mikir. Itu pun masih acakadut. Diklaim prestasi :),0,kelen baca klaim prestasi mbg prestasi macam apa bjir ngasi makan kalori amp gizi tidak penuh banyak racun gaada mitigasi program bodoh simpel tidak pake mikir acakadut klaim prestasi
2025-12-01 04:44:16+00:00,"lagi dan lagi keracunan mbg masih kejadian, udahlah stop aja wo",0,racun mbg jadi udahlah stop
2025-12-01 04:44:16+00:00,MBG emperkuat banyak sektor,1,mbg emperkuat banyak sektor
2025-08-27 16:38:01+00:00,GW PUSING ANJRIT MENDING MAIN ROBLOX AJA Segala udang tercemar radioaktif Bayi meninggal karena KLB campak Bayi meninggal karena cacing Camp kebangsaan di Swiss MBG stainless non food grade terindikasi tercemar minyak babi/lard oil,0,pusing anjrit mending main roblox segala udang cemar radioaktif bayi tinggal klb campak bayi tinggal cacing camp bangsa swiss mbg stainless non food grade indikasi cemar minyak babi lard oil
2025-12-01 04:44:16+00:00,"Smoga MBG dihilangkan, udah terlalu takut keracunan",0,smoga mbg hilang terlalu takut racun
2025-12-01 04:44:16+00:00,"MBG disambut dengan ceria oleh jutaan anak di Indonesia, saya ikut senang ",1,mbg sambut ceria juta anak indonesia ikut senang
2025-08-06 23:26:13+00:00,Bekal makanan seminggu ini.. Alhamdulilah bergizi dan buatan istri. Soalnya tidak dapat makan bergizi gratis dan entah buatan siapa..,0,bekal makan minggu alhamdulilah gizi buat istri soal tidak makan gizi gratis entah buat siapa
2025-08-07 07:36:33+00:00,Janji 'Makan Bergizi Gratis' terdengar manis tapi anak-anak malah tumbang. Alih-alih menyehatkan negara justru menyajikan makanan ultra-proses minim nutrisi. Sementara layanan kesehatan masih bikin stres. Apa yang diharapkan jika akses gizi dan kesehatan masih setengah hati?,0,janji makan gizi gratis dengar manis anak anak malah tumbang alih alih sehat negara justru saji makan ultra proses minim nutrisi layan sehat bikin stres apa harap akses gizi sehat tengah hati
2025-12-01 04:44:16+00:00,cape sama berita buruk mbg tiap hari,0,capek sama berita buruk mbg tiap hari
2025-08-19 18:46:26+00:00,MBG mengambil dana pendidikan ini melanggar konstitusi cc @prabowo ,0,mbg ambil dana didik langgar konstitusi
2025-08-19 23:03:03+00:00,Jangan protes kalau anggota dewan dapat gede karena rakyatnya mau dibodohi. Cukup bansos dan MBG dah puas.,0,jangan protes anggota dewan gede rakyat mau bodoh cukup bansos mbg puas
2025-08-09 05:55:36+00:00,Melalui Program Makan Bergizi Gratis setiap anak Indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya. #MakanBergiziGratis #AnakSehatIndonesiaHebat #GiziUntukMasaDepan #GenerasiEmasIndonesia #DukungProgramBaik,0,lalu program makan gizi gratis anak indonesia jamin dapat asupan sehat imbang hari
2025-08-19 04:06:47+00:00,Maksi pke apy gmw mbg,0,maksi pke apy gmw mbg
2025-08-19 23:43:09+00:00,Anggaran pendidikan Indonesia demi MBG itu pelanggaran serius (JPPI),0,anggar didik indonesia mbg langgar serius jppi
2025-08-04 05:11:38+00:00,Program makan bergizi gratis bukti nyata Indonesia perhatikan masa depan generasi penerus #MakanBergiziGratis #DukungMakanBergiziGratis,1,program makan gizi gratis bukti nyata indonesia perhati masa depan generasi terus
2025-08-07 02:23:52+00:00,Groundbreaking SPPG Polres Trenggalek Siap Penuhi Kebutuhan Gizi Masyarakat Kepolisian Resor Trenggalek turut ambil bagian dalam program pemerintah khususnya Makan Bergizi Gratis (MBG). Hal ini dibuktikan dengan digelarnyaÂ groundbreakingÂ Satuan Pelayanan Pemenuhan Gizi (SPPG),1,groundbreaking sppg polres trenggalek siap penuh butuh gizi masyarakat polisi resor trenggalek turut ambil bagi program perintah khusus makan gizi gratis mbg bukti gelar groundbreaking satu layan penuh gizi sppg
2025-08-04 09:22:04+00:00,Melalui Program Makan Bergizi Gratis setiap anak Indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya. #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis,1,lalu program makan gizi gratis anak indonesia jamin dapat asupan sehat imbang hari
2025-08-01 02:56:40+00:00,20 juta penerima gizi optimal dan lapangan kerja baru. Itulah komitmen program Makan Bergizi Gratis untuk Indonesia. #MakanBergiziGratis #MBG,1,juta terima gizi optimal lapang kerja baru komitmen program makan gizi gratis indonesia
2025-08-05 14:13:56+00:00,Macam udah kerjasama dg malaikat pencatat amal aja ni org Hadeh @arumanjani_ km belajar ilmu membelah diri dan kloninganmu nongkrong di setiap dapur MBG seluruh Indonesia faham!,0,macam kerjasama malaikat catat amal orang hadeh kamu ajar ilmu belah diri kloning nongkrong dapur mbg seluruh indonesia faham
2025-08-06 14:03:34+00:00,Program Makan Bergizi Gratis yang diinisiasi Presiden Prabowo membawa dampak besar bagi kehidupan anak-anak dan keluarga di wilayah Papua. #VisiPresidenPrabowo #MakanBergiziGratis #PapuaIndonesia #PapuaDamai #InfoPapua,1,program makan gizi gratis inisiasi presiden prabowo bawa dampak besar hidup anak anak keluarga wilayah papua
2025-08-27 23:57:28+00:00,Makin ke sini MBG makin ga jelas,0,makin sini mbg makin tidak jelas
2025-08-27 07:40:10+00:00,di provinsi bengkulu katanya tadi sender liat live-nya di tiktok katanya keracunan mbg,0,provinsi bengkulu kata tadi sender liat live tiktok kata racun mbg
2025-08-19 14:58:26+00:00,@yudhakhel @albrightonne Ada capres mau hapusin pph pribadi eh dikasih joget sama mbg lngsg tergoda sedih,0,capres mau hapusin pph pribadi kasih joget sama mbg lngsg goda sedih
2025-08-27 10:23:10+00:00,Sebentar lgi mbg manifesting mereka nyediain susunya nikolai gogol bsd,0,sebentar mbg manifesting nyediain susu nikolai gogol bsd
2025-08-05 05:00:20+00:00,MBG bukan sekadar program bantuan makanan tetapi strategi menyeluruh untuk memperkuat fondasi ekonomi rakyat. Dan Koperasi menjadi pilar pendukungnya sebagai sebuah gerakan nasional menuju pertumbuhan yang adil dan inklusif.,1,mbg bukan sekadar program bantu makan strategi seluruh kuat fondasi ekonomi rakyat koperasi jadi pilar dukung buah gera nasional tuju tumbuh adil inklusif
2025-08-05 10:40:46+00:00,konsumsi pionir kemarin sama hari ini lebih bergizi dari mbg lo @prabowo,0,konsumsi pionir kemarin sama hari lebih gizi mbg kamu
2025-08-27 15:00:10+00:00,"Keracunan Massal Usai Santap Menu MBG Terjadi Lagi di Sleman 137 Siswa dan Guru SMP di Berbah Jadi Korban, muak udah muak banget",0,racun massal usai santap menu mbg jadi sleman siswa guru smp bah jadi korban muak muak sangat
2025-12-01 04:44:16+00:00,Rentetan Keracunan Menu MBG udah stop aja wo ,0,rentet racun menu mbg stop
2025-08-04 13:03:42+00:00,Makan bergizi gratis menciptakan generasi emas di masa yang akan datang ayo bersama sama gotong royong merealisasikan program ini #MakanBergiziGratis,1,makan gizi gratis cipta generasi emas masa datang ayo sama sama gotong royong realisasi program
2025-12-01 04:44:16+00:00,MBG program keren yang harus dipertahankan,1,mbg program keren tahan
2025-12-01 04:44:16+00:00,ayo dukung terus pemenuhan gizi anak lewat mbg,1,ayo dukung terus penuh gizi anak lewat mbg
2025-08-05 04:15:20+00:00,Peluncuran Program MBG Sebagai Bentuk Komitmen Pemerintah dalam mendukung Kesehatan Anak anak Sekolah. Lanjutkan mbg,1,luncur program mbg bentuk komitmen perintah dukung sehat anak anak sekolah lanjut mbg
2025-12-01 04:44:16+00:00,semangat terus buat sppg untuk melayani lewat program keren MBG,1,semangat terus buat sppg layan lewat program keren mbg
2025-12-01 04:44:16+00:00,"MBG terbaik pokoknya, dukung selalu",1,mbg baik pokok dukung selalu
2025-08-19 10:56:46+00:00,Mbg adek gw dapet sayur basi lolololol,0,mbg adek dapet sayur basi lolololol
2025-08-09 01:51:04+00:00,Makanan bergizi adalah hak semua orang. Ayo dukung program makan bergizi gratis agar setiap anak mendapatkan asupan yang mereka butuhkan! #DukungMakanBergizi #SehatUntukSemua,1,makan gizi hak semua orang ayo dukung program makan gizi gratis anak dapat asupan butuh
2025-08-19 06:14:42+00:00,anjirr langsung ga mood pas muncul MBG harus banget apa ya di tampilin pas hari kemerdekaan???,0,anjirr langsung tidak mood pas muncul mbg sangat apa tampilin pas hari merdeka
2025-08-27 13:57:19+00:00,Kl dipikir bener jg ya janji wewegombel pas debat tuh udah dilakuin mbg naikin gaji pejabat biar ga korupsi target pajak umkm walau pas debat cuma marah-marah tp hebat sih janjinya beneran dilakuin Perkara bikin rakyat makin susah bukan urusan dia yg penting janji ditepati,0,pikir benar janji wewegombel pas debat tuh dilakuin mbg naikin gaji jabat tidak korupsi target pajak umkm walaupun pas debat marah marah hebat janji beneran dilakuin perkara bikin rakyat makin susah bukan urus penting janji tepat
2025-08-19 13:19:17+00:00,@fajarnugros Ada 3: 1. Jatuh tempo bayar utang. Presiden sebelumnya jor-joran utang jangka pendek. 2. MBG 3. Bagi-bagi kekuasaan ditambah perang dagang plus uang yg hilang buat judi online,0,jatuh tempo bayar utang presiden belum jor joran utang jangka pendek mbg kuasa tambah perang dagang plus uang hilang buat judi online
2025-08-27 15:36:54+00:00,Singkirin dulu kek egonya banyak program lain yang lebih penting juga daripada mbg ini. Atau kalau tetep kekeh seengaknya berbenah dulu udah banyak yang keracunan hal kayak gini juga masih kejadian.,0,singkirin dulu ego banyak program lebih penting mbg tetep kekeh seengaknya benah dulu banyak racun gin jadi
2025-08-19 07:03:59+00:00,adeku dapet mbg hari pertama langsung direview ga enak,0,adeku dapet mbg hari pertama langsung direview tidak enak
2025-08-05 06:22:17+00:00,Anak2 ku larang makan MBG.. Biar emak nya kreasi untuk Lunch Box sekolah mereka... Sederhana tapi value nya priceless Dan guaranteed,0,larang makan mbg emak kreasi lunch box sekolah sederhana value priceless guaranteed
2025-08-27 16:37:56+00:00,SIALAAAN SEKOLAH GUA DAPET MBG LAGI,0,sialaan sekolah dapet mbg
2025-08-04 05:18:08+00:00,Program Makan Bergizi Gratis masa depan anak-anak jadi terjamin,1,program makan gizi gratis masa depan anak anak jadi jamin
2025-08-03 01:49:53+00:00,Makan bergizi bukan kemewahan itu adalah hak anak-anak Indonesia. Program Makan Bergizi Gratis hadir untuk menjawab kebutuhan itu. Mari jadi bagian dari perubahan! #DukungGiziAnak #IndonesiaMaju,1,makan gizi bukan mewah hak anak anak indonesia program makan gizi gratis hadir jawab butuh jadi bagi ubah
2025-08-30 09:13:43+00:00,Program Makan Bergizi Gratis (MBG) terus dapat dukungan dari banyak pihak. Kali ini datang dari para guru yang melihat langsung manfaatnya di sekolah. #gasssnow #Kemendagri #MakanBergiziGratis,1,program makan gizi gratis mbg terus dukung banyak pihak kali datang guru lihat langsung manfaat sekolah
2025-08-27 14:53:19+00:00,Keracunan MBG lagi,0,racun mbg
2025-08-05 00:21:25+00:00,Saya pendukung MBG,0,dukung mbg
2025-07-19 07:02:31+00:00,Program makan bergizi gratis yang digagas Presiden Prabowo membawa dampak nyata bagi peningkatan kesehatan dan kesejahteraan masyarakat. Kebijakan ini membantu anak-anak mendapatkan asupan gizi seimbang sekaligus menggerakkan sektor pangan lokal,1,program makan gizi gratis gagas presiden prabowo bawa dampak nyata tingkat sehat sejahtera masyarakat bijak bantu anak anak dapat asupan gizi imbang sekaligus gerak sektor pangan lokal
2025-08-27 09:57:52+00:00,@sociotalker Prabowo juga hebat kok blm 1 tahun menjabat udah &gt;5 demo berlangsung menteriÂ² terutama bahlil viral trs karena statement ngaur ny mbg keracunan dimana mana tapi blm ada perbaikan. Hebat kan keras kepala nya itu,0,prabowo hebat belum tahun jabat demo langsung utama bahlil viral trs statement ngaur mbg racun mana belum baik hebat kan keras kepala
2025-08-08 02:56:57+00:00,Menuju Indonesia Emas 2025 dengan program makan bergizi gratis yang akan mencetak generasi emas penerus bangsa #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis,1,tuju indonesia emas program makan gizi gratis cetak generasi emas terus bangsa
2025-08-27 17:17:59+00:00,MBG lebih ke Makanan Berbakteri Gratis,0,mbg lebih makan bakteri gratis
2025-12-01 04:44:16+00:00,udah banyak penerima manfaat MBG yg telah merasakan dampaknya melalui dapur komunitas yang melibatkan petani UMKM dan koperasi lokal.,1,banyak terima manfaat mbg rasa dampak lalu dapur komunitas libat tani umkm koperasi lokal
2025-12-01 04:44:16+00:00,Hapus MBG ganti sama kulah gratis,0,hapus mbg ganti sama kulah gratis
2025-12-01 04:44:16+00:00,MBG adalah program baik dan bermanfaat yg bikin kita semangat sekolah,1,mbg program baik manfaat bikin semangat sekolah
2025-08-19 11:47:14+00:00,Menaikan anggaran MBG elit menaikan gaji guru dan dosen syulit,0,naik anggar mbg elit naik gaji guru dosen syulit
2025-08-27 22:46:57+00:00,MBG nyusahin org lain dikira gampang analisis minyak babi sbg pelumas di food tray pd makanan aja tricky,0,mbg nyusahin orang kira gampang analisis minyak babi sbg lumas food tray makan tricky
2025-08-19 08:12:14+00:00,Daripada anggaran pendidikan dipakai untuk MBG lebih baik membangun fasilitas pendidikan di daerah memperbaiki sekolah rusak atau meningkatkan keahlian guru.,0,anggar didik pakai mbg lebih baik bangun fasilitas didik daerah baik sekolah rusak tingkat ahli guru
2025-12-01 04:44:16+00:00,Sedot Banyak Anggaran Pendidikan Program MBG Malah Gak Karuan,0,sedot banyak anggar didik program mbg malah tidak karuan
2025-07-19 08:24:11+00:00,Dukung Makan Bergizi Gratis,1,dukung makan gizi gratis
2025-12-01 04:44:16+00:00,Puluhan Pelajar di Palu Keracunan MBG. MBG goblok,0,puluh ajar palu racun mbg mbg goblok
2025-12-01 04:44:16+00:00,mbg asu bajingan sialan,0,mbg asu bajing sial
2025-12-01 04:44:16+00:00,MBG Beracun ; Pencegahan; Guru diminta Nyicip ; guru keracunan. ,0,mbg racun cegah guru minta nyicip guru racun
2025-08-05 04:12:57+00:00,MBG Harus Higienis dan Bernutrisi,1,mbg higienis nutrisi
2025-08-19 09:48:55+00:00,Janji politik.. di realisasikan Tetapi mengorbankan mutu Pendidikan itu sendiri.. Aplg dana MBG dari memotong Dana pendidikan itu sendiri.. Sangat membagongkan.,0,janji politik realisasi korban mutu didik sendiri dana mbg potong dana didik sendiri sangat bagong
2025-12-01 04:44:16+00:00,MBG ; makan beracun gratis,0,mbg makan racun gratis
2025-08-09 12:29:13+00:00,Lebih dari 5 juta rakyat Indonesia sudah menikmati Makan Bergizi Gratis (MBG). Melalui APBN #UangKita negara hadir memberikan asupan gizi yang tepat terutama untuk mereka yang memiliki keterbatasan akses terhadap makanan sehat.,1,lebih juta rakyat indonesia nikmat makan gizi gratis mbg lalu apbn negara hadir beri asupan gizi tepat utama milik batas akses makan sehat
2025-08-04 15:51:39+00:00,MBG) merupakan langkah nyata pemerintah dalam meningkatkan kesejahteraan masyarakat dengan memberikan akses gizi juga merupakan sebuah terobosan baru yang harus mendapat banyak dukungan agar berjalan maksimal.,1,mbg rupa langkah nyata perintah tingkat sejahtera masyarakat beri akses gizi rupa buah terobos baru dapat banyak dukung jalan maksimal
2025-08-04 19:41:29+00:00,Ini bukan MBG ... cobalah di negeri diperbaiki terus... Jika belum bisa... prioritaskan untuk Bereskan para Koruptor... Eksekusi sitaan Negara.. Perbanyak lapangan Kerja.. dst,0,bukan mbg coba negeri baik terus belum prioritas beres koruptor eksekusi sita negara banyak lapang kerja
2025-08-27 14:23:16+00:00,Di tempat saya Kepala Sekolah dan Wali Murid nya berharap keri-ae (belakangan saja) dapat program MBG malah kalau bisa dilewatkan.,0,tempat kepala sekolah wali murid harap keri belakang program mbg malah lewat
2025-12-01 04:44:16+00:00,keracunan mbg anjing,0,racun mbg anjing
2025-08-19 15:47:10+00:00,Min tadi di sekolah ku ada ulet nya di makanan nya Kronologi: MBG datang lauk nya ayam sama broccoli rebus nah di broccoli nya ada ulet nya Aku bingung mah ngomong kesiapa tapi aku dah ngomong ke guru sama temenÂ²,0,min tadi sekolah ulet makan kronologi mbg datang lauk ayam sama broccoli rebus broccoli ulet bingung mah ngomong siapa ngomong guru sama
2025-12-01 04:44:16+00:00,dana MBG harusnya dipotong buat pendidikan,0,dana mbg harus potong buat didik
2025-08-27 10:43:17+00:00,Parah bgt. MBG ini kasusnya udah bejibun dan masih maksa buat diterusin?,0,parah mbg kasus bejibun maksa buat diterusin
2025-08-03 09:48:34+00:00,Makan bergizi gratis bantu wujudkan indonesia emas,1,makan gizi gratis bantu wujud indonesia emas
2025-08-04 09:20:22+00:00,Kabar Bahagia! Bersama Program Makan Bergizi Gratis masa depan anak-anak jadi terjamin dan semakin tumbuh cerdas dan berinovasi #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis,1,kabar bahagia sama program makan gizi gratis masa depan anak anak jadi jamin makin tumbuh cerdas inovasi
2025-08-05 04:15:34+00:00,Program MBG Buka Jutaan Lapangan Kerja Bagi Masyarakat Indonesia,1,program mbg buka juta lapang kerja masyarakat indonesia
2025-08-27 12:18:04+00:00,Program MBG nih kyknya ga ada QC nya yaa pokoknya nyari bahan murah-jadi-dibagiin. Au dah beracun apa gak yg penting programnya jln. Coba deh sekali2 pejabatny yg nyobain biar keracunan sekalian. Dari food trays aja udh tercemar heavy metals belum lagi bahan2 masakannya,0,program mbg kayak tidak yaa pokok nyari bahan murah jadi dibagiin racun apa tidak penting program jln coba pejabatny nyobain racun sekali food trays cemar heavy metals belum masakan
2025-12-01 04:44:16+00:00,Goblokkkkkk Ompreng MBG Mengandung Minyak Babi,0,goblokk ompreng mbg kandung minyak babi
2025-08-04 07:44:49+00:00,Apa ajah dipajakin. Itu gaji masuk ke rekening kan udah dipotong pajak. Terus pas mau beli ini itu masih pake pajak. Ya kalau program pemerintahnya buat kesehatan dan pendidikan gak masalah. Kalau buat MBG yang jadi TAIK itu gak ikhlas.,0,apa ajah dipajakin gaji masuk rekening kan potong pajak terus pas mau beli pake pajak program perintah buat sehat didik tidak masalah buat mbg jadi taik tidak ikhlas
