created_at,text,sentiment
2025-09-06 09:14:52+00:00,Menteri DPR pejabat-pejabat kalo meeting-meeting konsumnya jg MBG dong biar keracunan jg tp ga berarti dihentikan,0
2025-12-01 04:44:16+00:00,"keracunan mbg bukannya menghentikan program malah tetep lanjut, capek deh",0
2025-09-06 03:32:13+00:00,kek ngebet bgt punya sesuatu yang gede gitu ya. kelarin masalah keracunan mbg dulu wok,0
2025-07-19 07:02:31+00:00,Tiba-tiba seorang siswa mengangkat tangannya. Ia bertanya dengan suara polos Pak Guru apakah saya akan dapat makan bergizi gratis? Lanjutkan MBG hingga merata ke seluruh Indonesia,1
2025-12-01 04:44:16+00:00,mbg makan beracun gratis ulat belatung dan serangga,0
2025-09-05 10:55:04+00:00,Awal mbg ya dapat makan enak eh makin kesini kata anaknya gak enak lauknya dan sekarang cuma snack doang wkwk. Pengalaman pribadi karena punya adek beda 18th wkwk,0
2025-12-01 04:44:16+00:00,setan kalo makan mbg pasti keracunan juga,0
2025-12-01 04:44:16+00:00,MBG program jahanam bikin keracunan,0
2025-09-02 09:16:26+00:00,Program Makan Bergizi Gratis adalah upaya nyata pemerintah dalam memastikan anak-anak Indonesia mendapatkan asupan gizi seimbang. Dengan dukungan semua pihak generasi muda dapat tumbuh sehat cerdas dan siap menghadapi masa depan bangsa,1
2025-12-01 04:44:16+00:00,mbg kan artinya 'makan beracun gratis',0
2025-09-06 08:46:15+00:00,Nasib jadi orang miskin di Indonesia protes dibunuh nggak protes nggak kuat menanggung beban hidup pilih Ini sangat serius pak @prabowo Tolong kesampingkan dulu proyek mercusuar stop MBG fokus perbaikan ekonomi rakyat!! @AgusYudhoyono @bang_dasco @Gerindra @PDemokrat,0
2025-09-06 02:50:05+00:00,Program MBG Menggerakkan Ekonomi Lokal,1
2025-09-05 23:22:25+00:00,rill 2 keponakan gue kalo sekolah tetep bawa bekel tiap hari pdhl dpt mbg mbg nya gadimakan krn pernah basi tkut malah keracunan,0
2025-09-06 11:36:28+00:00,Indef Desak MBG Dihentikan Sementara Usai 4.000 Siswa Keracunan Mendikdasmen: Program Tetap Berjalan. GOBLOK,0
2025-12-01 04:44:16+00:00,"Keracunan Makanan hingga Gizi Tak Sesuai Standar, nih MBG udah jelas program gagal",0
2025-09-06 09:56:24+00:00,Dari 4 poin ini udah redflag banget bahwa pemerintahan Prabowo menabrak pakem2 buat mengakomodasi program ambisius MBG dan koperasi merah putih yg bisa membahayakan keuangan negara.,0
2025-09-05 08:42:33+00:00,Program MBG lebih baik di berhentikan saja menyedot anggaran sangat besar tapi tiada hasil yang di harapankan dimana mana siswa pada keracunan. alangkah baik bila anggaran sebesar itu di alokasi kan untk pendidikan gratis.,0
2025-12-01 04:44:16+00:00,Najis bngt menu mbg buset,0
2025-09-06 13:45:09+00:00,yang bikin keselnya ++ tuh pas gue udh menyampaikan keluhan (yang harusnya MINIMAL REPLY) karna mereka yg masak ini sama sekali ga dibaca like WTF? padahal followers ig yang bikin mbg nya jg gak sampe seribu anjg cm 200 an doang masa ga masuk notif adminnya,0
2025-09-05 11:36:05+00:00,btw aku marah marah sama program mbg tuh krn ga make sense. maaf aku emg ga pinter bgt tp secara logika ga mungkin merata. terus menunya gimana? kalo ada anak yg alergi masa ga dapet? dananya darimana? apa program lain yg dikorbankan? ga jelas kan?,0
2025-09-30 13:50:09+00:00,// MBG Guys kenapa sih program MBG gak di hapus aja ya? Miris banget liat anak2 sekolah pada keracunan : logika aja masa semudah itu ngasih mkn berjuta2 orang,0
2025-07-19 07:02:31+00:00,Ayam berbau dan berbusa dari paket Makan Bergizi Gratis membuat puluhan pelajar di Baubau Sulawesi Tenggara keracunan. Kasus keracunan paket MBG terus berulang. Terus kapan dihentikannya ini program #Dikbud #AdadiKompas,0
2025-09-05 13:44:38+00:00,Di Era rejim Bodoh...Proyek MBG itu proyek cardas,0
2025-09-06 09:23:39+00:00,Makan siang sekolah ponakan gue lebih mahal dan berkualitas dari program mbg ini alias sekolahan ponakan gue nolak nih program mbg,0
2025-09-06 12:55:33+00:00,Apa njir aye kena aslam gegara makan sambel tempe korek mbg,0
2025-09-06 13:42:25+00:00,imo emang bnr mbg tuh agak ga berguna juga mending dana nya dipake buat pendidikan anjir daripada mbg. soalnya ga semua orang cocok sama makanannya apalagi misal yang masaknya pada ngasal terus kalo bahan bahannya ga sesuai bisa memicu alergi jg ke yang mengonsumsinya,0
2025-09-06 17:17:07+00:00,Hati-hati bila mau mengeluh program MBG . Bisa berakibat anak-anak anda dipanggil pihak sekolah atau pihak lain yang berkepentingan. Jangan yang basi dan berbau yang berulat sampai yang bikin keracunan ada tetap saja ngak terdengar diatas. Gasss teross,0
2025-09-05 13:42:25+00:00,Cetakan beruang Waktu nyiapin MBG anak anak aku cari cetakan untuk nasi 100 gr yang lucu Dan nemu cetakan beruang tidur. Bentuknya pas Dan pas di kasih nasi juga plus minus 100 gr pas porsi anak anak. Ga ada pikiran aneh blas..,0
2025-09-05 17:01:50+00:00,Demm sakit banget perutku huhu lemes padahal gak ada konsumsi MBG,0
2025-07-19 07:02:31+00:00,Di balik sepiring menu bergizi untuk anak-anak Program Makan Bergizi Gratis (MBG) manfaatnya benar-benar sampai ke setiap keluarga.,1
2025-09-04 01:18:31+00:00,Makan bergizi gratis membangun kualitas SDM,1
2025-09-06 11:58:05+00:00,Kalaupun MBG ini diteruskan besar kemungkinan akan berhenti di tengah jalan. Nilai anggarannya sangat besar dari mana uang negara membiayainya. Lebih bagus selagi masih blm jauh berjalan alihkan ke program pendidikan gratis misalnya lebih berguna dan tepat sasaran bagi siswa!,0
2025-09-25 09:30:08+00:00,MBG ini bnyk bgt kasusnya dan katanya program ini gabakal di stop sama gov. Knp ga di usut juga si dapur MBG nya ya? Kan biar tau misal dapur atau bhan makanan yg ga layak,0
2025-09-06 14:26:34+00:00,Kasus korupsi chromebook mjd reminder janji Pak @prabowo komitmen menaikkan upah minimum guru non-ASN Bu @smindrawatii demi kesejahteraan guru agar pendidikan berkualitas di negara ini (jangan MBG trs nasib guru lbh diprioritaskan) #IndonesiaGelap,0
2025-09-05 05:15:35+00:00,Makan Bergizi Gratis menghadirkan pengalaman baru makan sehat bareng teman,1
2025-09-18 06:39:39+00:00,Kejadian demi kejadian terus terjadi ..saatnya MBG di di evaluasi(di batalkan) Jangan sampai jatuh korban lagi.jangan sampai MAKAN BERGIZI GRATIS menjadi MAKAN BERACUN GRATIS @prabowo,0
2025-07-19 07:02:31+00:00,Sebanyak 569 pelajar dari berbagai sekolah alami gejala keracunan usai menyantap makanan program Makan Bergizi Gratis (MBG). HENTIKAN MBG SEKARANG JUGA   #pelajar #keracunan #MBG #Garut #MeAndTheeSeriesQ19 #eaJPark ketahanan energi,0
2025-12-01 04:44:16+00:00,mbg beracun kaya mulut pejabat korup,0
2025-09-06 05:38:20+00:00,Program MBG banyak kacau Bukti: 1. @Prabowo terburu2 jalankan program MBG 2. Harus dihentikan dulu Baiknya: MBG oleh Kantin Sekolah Biaya Rp. 20.000/porsi: Nasi Ikan kembung/2 telor ceplok Sayur Kacang/sop Pisang ambon Aqua PGRI Koperasi Merah Putih,0
2025-09-19 12:06:16+00:00,MBG Makan Bergizi Gratis ? Makan Belatung Gratis Makin Hari Makin Ngeri Saja MBG Ini MBG distop Prabowo ? Gak bakalan lah cuannya gede Jangankan cuma keracunan kalaupun siswa pada mati MBG tetap lanjut,0
2025-07-19 07:02:31+00:00,Alhamdulillah... Bersyukur atas adanya program hebat oleh pak @prabowo yaitu MBG . . #MakanBergiziGratis #MBG #sekolahswastagratis #sekolahgratis #smpswasta #semarang #semaranghits #semarangstory  #fypp #fy,1
2025-09-06 05:30:23+00:00,Jadi inget ponakan aku. Dia kan di sekolahnya baru dapet program ini senin kemarin. Terus dia cerita guru2nya juga ga nyaranin buat makan mbg ini jadi tetep minta ortunya buat bawain bekel dari rumah aja :),0
2025-09-02 09:20:37+00:00,GAK SEMUA MASALAH SOLUSINYA LU SOGOK PAKE SEMBAKO ATAU MAKAN BERGIZI GRATIS YA PLEASE,0
2025-09-05 09:32:40+00:00,Nanyain ponakan gimana MBG mereka syukurlah dapurnya amanah. Gak jadi sad food.,0
2025-07-29 02:56:14+00:00,"MBG makan belatung gratis gaes, mau muntah rasanya",0
2025-09-02 04:39:35+00:00,Makan bergizi gratis bukan sekadar kenyang tapi bikin percaya diri #gasssnow #satuindonesia,1
2025-07-19 07:02:31+00:00,"Pedamaran Heboh Puluhan Pelajar Diduga Keracunan Usai Konsumsi Makan Bergizi Gratis .udah sampe daerah gw kasusnya, tolong di hentikan pak prabowo",0
2025-09-06 12:38:33+00:00,Program MBG tingkatkan ekonomi masyarakat lokal,1
2025-07-19 07:02:31+00:00,Ribuan pelajar keracunan sejak program Makan Bergizi Gratis diluncurkan. Ayo desak pemerintah biar stop program #Dikbud #AdadiKompas,0
2025-12-01 04:44:16+00:00,racun mbg udah kaya radiasi nuklir,0
2025-12-01 04:44:16+00:00,MBG program goblok,0
2025-09-04 15:47:06+00:00,Tingkatkan Kualitas Belajar Anak-Anak Aceh. Melalui Program Makan Bergizi Gratis. Mari Kita Dukung Makan Bergizi Gratis Demi Masa Depan Anak Aceh #PenuhiGiziIndonesia #Indonesiaemas #AstaCita #Indonesiamaju #GiziBaik #MakananBergizi,1
2025-09-05 22:03:06+00:00,Tetap gak ada yang bisa ngalahin semangkanya MBG yg tipis banget itu,0
2025-07-19 07:02:31+00:00,"Makan Bergizi Gratis cuman jadi beban anggaran, manfaatnya nol besar",0
2025-12-01 04:44:16+00:00,hapus aja mbg,0
2025-09-06 08:48:29+00:00,Sebaiknya lupakan MBG Fokus pada masyarakat dlu lah ... Cut dana desa yg gak jelas itu Cut semua tunjangan pejabat mulai pusat sd daerah ..,0
2025-12-01 04:44:16+00:00,APA APAAN INI MBG GAK LAYAK MAKAN,0
2025-12-01 04:44:16+00:00,mbg program yang gak ada gunanya,0
2025-12-01 04:44:16+00:00,mbg hebat indonesia kuat,1
2025-09-06 07:26:32+00:00,benar benar ingin meracuni seluruh siswa di indonesia dengan mbg,0
2025-09-05 14:55:40+00:00,mbg lu noh pada basi.,0
2025-09-19 17:07:56+00:00,Makan Bergizi Gratis bagi pejabat Makan Beracun Gratis bagi pelajar,0
2025-09-05 11:30:28+00:00,Kenapa bisa berani bilang gini? Selain krn gapunya nurani anaknya sudah pasti belajar di institusi pendidikan yg ga bakalan dpt MBG ini.,0
2025-09-06 08:32:38+00:00,1 siswa keracunan aja sudah banyak itu. Harusnya ya nggak ada yang keracunan. Udah mah komposisinya jelek ada yang keracunan pula. Kalian para pembuat kebijakan termasuk yang sampai ï¸studi/kunjungan/apapun ituï¸ ke luar negeri untuk urusan MBG emang jahat aja.,0
2025-09-19 08:59:57+00:00,"Program Makan Bergizi Gratis Jadi Sorotan, Limbah Cemari Sumur Warga dan Pekerja Protes ",0
2025-07-19 07:02:31+00:00,Dukung Program Makan Bergizi Gratis  #gerindra #dprri #makananbergizigratis @azissubekti @Gerindra,1
2025-09-05 10:16:43+00:00,Kalau proyek mah jalan terus. Mau itu ngeracunin anak-anak dan guru mau cuma ngasi burger menyedihkan mau prosesnya acak-acakan pun ya lanjut. Tujuan MBG kan emang bukan kasih makan tau sendiri lah.,0
2025-12-01 04:44:16+00:00,Kasus Keracunan MBG Disorot sudah keterlaluan dan memang harus dihentikan ,0
2025-09-06 11:58:53+00:00,Anak gw ga gw izinin makan mbg daripada keracunan pertama dpt MBG isinya snack chiki susu kotak. Di mana yang di bilang makanan bergizinya. JGN TIPU RAKYAT TERUS !!!!,0
2025-12-01 04:44:16+00:00,"Banyak Dapur MBG Tutup, lebih baik dihentikan total sekalian",0
2025-09-06 12:40:47+00:00,Selama anggaran untuk MBG/BGN masih abnormal gw belum bisa percaya Prabowo.,0
2025-09-03 08:20:32+00:00,Menu Makan Bergizi Gratis (MBG) kembali menjadi sorotan. Kali ini menu MBG yang diterima SMPN 2 Sewon Bantul membuat geger karena terdapat ulat hingg...,0
2025-09-06 06:17:21+00:00,Mantab gpp ya keracunan asal MBG jalan teros,0
2025-09-19 02:40:42+00:00,Ratusan Siswa Keracunan Program Makan Bergizi Gratis Dievaluasi,0
2025-09-06 12:53:45+00:00,gak pernah sehari pun terlewat keluhan dari sepupu kecil gue (berdua kelas 1 &amp; 4 SD) soal MBG. harusnya gak usah ada sih sorry to say,0
2025-07-19 07:02:31+00:00,Ditemukan ulat hingga jangkrik dalam paket Makan Bergizi Gratis (MBG) yang diterima oleh siswa SMPN 2 Sewon. ,0
2025-09-19 11:21:06+00:00,Sampai kapan MBG bisa benar menjadi MAKAN BERGIZI GRATIS tanpa ada lagi yg keracunan? MIRIS!!!,0
2025-12-01 04:44:16+00:00,"SEBEL SAMA 02 GARIS KERAS DAN MBG MANIAKK, MBG UDAH KACAU GINI MASIH DENIAL",0
2025-12-01 04:44:16+00:00,MBG kenapa bisa kacau begini pak presiden,0
2025-12-01 04:44:16+00:00,Entah knp di mata pemerintah klo blum ad yg mati jd belum ada urgensi MBG harus dihentikan ,0
2025-09-05 23:36:29+00:00,URGENSINYA APA KONTOLLLL BASIC INFRASTRUCTURE AJA BUSUK APALAGI MBG,0
2025-09-18 10:14:05+00:00,Anak: Bu akhir tahun sekolah Adek sudah dapat giliran makan bergizi gratis. Ibu: Ibu doakan itu tak terjadi. Ibu masih sanggup kasih Adek makan sehat. Kalau keracunan tanggung jawab orang tua kan?,0
2025-09-06 11:43:07+00:00,MBG Yang Menelan Anggaran Rp 71 Triliun Ternyata Menuai IRONI...,0
2025-09-06 06:58:08+00:00,Beritain klo setelah makan mbg jadi sehat dan bisa mikir jadi pinter gitu tiap hari gini terus.,0
2025-09-05 13:05:23+00:00,Pengelola MBG di Kubu Raya Jelaskan Soal Keluhan Makanan Basi,0
2025-12-01 04:44:16+00:00,"MBG beracun, isinya kaya sampah @sugar_6378 @txtdrimedia",0
2025-07-19 07:02:31+00:00,"Program Menu Makan Bergizi Gratis (MBG) itu bermanfaat buat politisi cari muka, padahal gizinya gaada",0
2025-12-01 04:44:16+00:00,"Program MBG juga mending dihentikan, uangnya buat benerin banyak hal lain",0
2025-10-02 15:25:57+00:00,"stop mbg, bangun kampus kampus yg menunjang kualitas sdm aja",0
2025-09-05 06:29:15+00:00,makan bergizi gratis rugi kcic rugi ikn rugi siapa yang harus ditangkap?,0
2025-09-05 13:48:08+00:00,Makan Bergizi Gratis Realita nya Sudah tidak gratis (menyedot anggaran pendidikan) Dan tidak bergizi bahkan terholong bahaya untuk dimakan menilai banyak nya kasus keracunan hanya orang tolol yang ngedukung ini program. Tag si wowo @prabowo,0
2025-07-19 07:02:31+00:00,"Sudah Banyak Siswa Alami Keracunan MBG, Seharusnya Cukup Alasan Untuk Stop Program  #ribuan #siswa #keracunan #mbg #makan #bergizi #gratis ",0
2025-12-01 04:44:16+00:00,Tuntutan rakyat adalah hentikan MBG yang buang buang anggaran uang pajak rakyat,0
2025-09-06 11:47:23+00:00,gausah buat proyek baru anjing yang ada aja dibenahi dulu semuanya bangsat contoh program mbg lo noh masa smpe ada yg keracunan gt gendut,0
2025-09-05 11:35:51+00:00,Bacain komen video tt tentang mbg pendukungnya udah ga ketolong lagi,0
2025-09-19 06:00:00+00:00,Dugaan Keracunan BGN Hentikan Sementara Distribusi Makan Bergizi Gratis di Banggai Kepulauan Badan Gizi Nasional (BGN) menghentikan sementara distribusi Makan Bergizi Gratis (MBG) di Kecamatan Tinangkung Kabupaten Banggai Kepulauan Sulawesi Tengah menyusul dugaan keracunan,0
2025-07-19 07:02:31+00:00,"Makan Bergizi Gratis akhirnya sukses besar, dukung MBG",1
2025-10-02 15:25:57+00:00,stop mbg dan benerin infrastruktur,0
2025-12-01 04:44:16+00:00,hati hati mbg meracuni fisik rakyat dan pikiran pejabat,0
2025-09-06 08:35:05+00:00,Ini bisa ngajuin petisi ke WHO ga sih ? Udah ga beres ni MBG,0
2025-12-01 04:44:16+00:00,secara materi uang 5 triliun bisa bikin kampus dengan fasilitas setara ugm. kemudian untuk dana operasional butuh sekitar 3 triliun setiap tahun dengan anggaran mbg yang 350 triliun itu pemerintah bisa membangun 100 universitas dgn fasilitas sekelas ugm di seluruh indonesia daripada buat program gagal MBG,0
2025-09-06 08:53:12+00:00,Menu ini udah bagus menurutku MBG,1
2025-09-05 08:14:12+00:00,Kalau pendidikan penting kenapa anggarannya tidak pernah jadi prioritas negara? Bagi saya MBG (Makan bergizi Gratis) tidak terlalu penting. Lebih baik anggarannya dialokasikan buat bayar SPP gratis. Sebab banyak orang tua yang kesusahan bayar SPP ketimbang kasih uang jajan.,0
2025-09-05 11:33:47+00:00,gimana caranya menggulingkan MBG?,0
2025-09-19 02:30:00+00:00, keracunan program Makan Bergizi Gratis (MBG) di Kabupaten Banggai Kepulauan Sulawesi Tengah karena terjadi pergantian supllier ikan cakalang.,0
2025-09-06 11:24:39+00:00,Abis dikasih makan malem sama mamah AAAAAAA REAL MBG IS HERE. Jujur aku dah kangen banget masakan mama wrwrwrrwrw,0
2025-09-05 06:05:37+00:00,MBG selain berfokus pada persiapan gizi seimbang pada anak juga menyerap tenaga kerja dan memastikan tumbuh kembang anak dengan sempurna #mbg #gasssnow,1
2025-09-06 09:00:19+00:00,Karna ini agenda besar dengan sengaja rakyat di bikin BODOH agar mereka mudah menguasai SDA nya rakyat cukup di kasih MBG sdh senang,0
2025-09-06 09:33:29+00:00,Dongooo kasih aja keluarga lu mbg,0
2025-09-05 13:16:12+00:00,it's actually a great policy if done right. tapi banyak masalah salah satunya motong anggaran lain yg arguably lebih penting. seperti kesehatan dan pendidikan. harusnya anggaran MBG ga motong dari anggaran pendidikan terutama ketika gaji guru dan guru honorer belum merata.,0
2025-12-01 04:44:16+00:00,"MBG gagal, keracunan dimana mana",0
2025-12-01 04:44:16+00:00," Anggaran MBG udah kebanyakan, mana programnya gagal",0
2025-12-01 04:44:16+00:00,menu MBG banyak yang sama sekali engga bergizi,0
2025-09-04 01:34:45+00:00,Setiap orang berhak atas makanan sehat. Dukung program makan bergizi gratis agar kita bisa bersama-sama menciptakan masyarakat yang lebih sehat dan sejahtera! #MakanBergiziGratis #SehatUntukSemua,1
2025-09-19 22:48:41+00:00,Program MBG Makan Bergizi Gratis dari pak Presiden @prabowo yg merupakan program pondasi generasi emas ,1
2025-09-04 22:34:31+00:00,bukan makan bergizi gratis tapi makan gratis aja udah. ga usah pake 'gizi' kalo slma ini yg dikasih ke anak malah ga bergizi. heraaan,0
2025-09-06 16:47:19+00:00,PAK PRESIDEN WALAU SUDAH JANJI TAPI BILA DITEPATI JANJINYA MALAH BIKIN MASALAH DALAM PELAKSANAANNYA LEBIH BAGIS DIHENTIKAN DULU ITU PROGRAM MBG. DARIPADA BUANG2 DUIT TRILYUNAN DAN MUSPRO.,0
2025-09-17 05:56:23+00:00,BGN Benarkan Baki Makan Bergizi Gratis Mengandung Lemak Babi BPOM Bungkam,0
2025-09-19 13:41:21+00:00,Menu Makan Bergizi Gratis tak Layak,0
2025-09-05 12:15:37+00:00,Program MBG: Anggaran Membengkak Regulasi Amburadul dan Ancaman Korupsi  kalbarsatu,0
2025-09-06 09:17:17+00:00,KSH KEPALA BADAN GIZI NASIONAL MKN MBG BGINI,0
2025-09-06 10:57:26+00:00,Tipisnya rear wing bisa diadu ama tipisnya semangka MBG,0
2025-09-06 19:24:24+00:00,Jelaslah kalau MBG itu modus korupsi berkedok efisiensi anggaran anggarannya paling gede tak mungkin dihentikan.,0
2025-09-19 22:24:10+00:00,centang menolak makan bergizi gratis juga ga bakal membuat jumlah yang diajukan di tender makan siang gratisnya berkurang satu,0
2025-09-06 12:44:29+00:00,Melihat bagaimana MBG di lapangan setuju banget kalo dialihkan ke ini. Untuk anggaran 2026 masih nyisa 50T-an.,0
2025-09-03 04:42:38+00:00,Puluhan Siswa SD-SMP di OKI Sumsel Diduga Keracunan usai Santap Makan Bergizi Gratis,0
2025-09-05 02:28:11+00:00,Makan bergizi gratis ciptakan generasi unggul,1
2025-09-05 14:25:12+00:00,Selain mengkonstruksi sendiri pengetahuannya siswa juga diminta mengkonstruksi sendiri burgernya. MBG = Menyusun Burger Gratis,0
2025-09-05 21:51:15+00:00,Mulai senin menu dsemua Kementrian pakai MBG Setuju???,0
2025-09-06 15:08:48+00:00,unpopular opinion kereta cepat surabaya &gt; IKN &gt; MBG tangible output wider multiplier effect,0
2025-09-06 08:54:18+00:00,tidak dihentikan berarti emg itu tujuannya mbg,0
2025-09-04 15:12:08+00:00,Tolonglah di sosial media itu beritakan program Makan Bergizi Gratis (MBG) jangan yang buruk saja. Berkabar yang bagusnya juga. Berimbang itu jauh lebih baik. Apalagi di lokus-lokus yang memang perlu untuk diberikan Makan Bergizi Gratis.,1
